Reserva;Hospede;Email;Contagem de Reserva;DataCheckin
419146;André Correia;acorreia@gmail.com;1.0;8/26/25
418732;Camila Rocha;camila.rocha@gmail.com;1.0;8/26/25
419068;Patrícia Moreira;patrícia109@hotmail.com;1.0;8/26/25
418865;Larissa Ferreira;lferreira@outlook.com;1.0;8/26/25
419131;Eduardo Cunha;ecunha@outlook.com;1.0;8/26/25
419048;Mariana Costa;mariana.costa@outlook.com;1.0;8/26/25
418937;Paulo Figueiredo;paulo.figueiredo@gmail.com;1.0;8/26/25
418848;Carlos Souza;carlos273@uol.com.br;1.0;8/26/25
418742;Marcelo Barbosa;mbarbosa@uol.com.br;1.0;8/26/25
418819;Isabela Cardoso;isabela496@gmail.com;1.0;8/26/25
419052;Henrique Dias;hdias@yahoo.com.br;1.0;8/26/25
419175;Rodrigo Teixeira;rteixeira@uol.com.br;2.0;8/26/25
418695;Débora Lopes;dlopes@hotmail.com;1.0;8/26/25
419123;Thiago Carvalho;thiago569@gmail.com;1.0;8/26/25
418830;Marcelo Barbosa;mbarbosa@hotmail.com;1.0;8/26/25
418822;Felipe Ramos;framos@yahoo.com.br;1.0;8/26/25
418848;Natália Campos;ncampos@uol.com.br;1.0;8/26/25
419089;Fernanda Lima;fernanda.lima@hotmail.com;1.0;8/26/25
418865;Bruno Santos;bsantos@uol.com.br;1.0;8/26/25
419022;Leonardo Ribeiro;lribeiro@uol.com.br;1.0;8/26/25
418802;Pedro Oliveira;pedro.oliveira@uol.com.br;1.0;8/26/25
418949;André Correia;andré909@uol.com.br;1.0;8/26/25
418901;Débora Lopes;débora.lopes@outlook.com;1.0;8/26/25
418731;Priscila Gomes;pgomes@outlook.com;1.0;8/26/25
419103;Simone Azevedo;simone163@gmail.com;1.0;8/26/25
419041;Fernanda Lima;fernanda70@gmail.com;1.0;8/26/25
419189;André Correia;acorreia@hotmail.com;1.0;8/26/25
419203;Diego Martins;dmartins@outlook.com;2.0;8/26/25
418736;Fernanda Lima;fernanda.lima@gmail.com;1.0;8/26/25
419163;Carlos Souza;csouza@gmail.com;1.0;8/26/25
418917;Pedro Oliveira;poliveira@hotmail.com;1.0;8/26/25
418950;Juliana Pereira;jpereira@hotmail.com;1.0;8/26/25
418943;Felipe Ramos;felipe499@yahoo.com.br;1.0;8/26/25
419178;Marcos Cavalcanti;marcos675@yahoo.com.br;1.0;8/26/25
419136;Vinícius Pinto;vinícius.pinto@uol.com.br;1.0;8/26/25
419112;Aline Castro;acastro@uol.com.br;1.0;8/26/25
419182;Cristina Batista;cbatista@hotmail.com;1.0;8/26/25
418836;Marcos Cavalcanti;marcos439@outlook.com;1.0;8/26/25
418824;André Correia;andré.correia@hotmail.com;1.0;8/26/25
418719;Priscila Gomes;priscila773@yahoo.com.br;1.0;8/26/25
418915;Juliana Pereira;juliana.pereira@outlook.com;1.0;8/26/25
418924;Simone Azevedo;sazevedo@outlook.com;1.0;8/26/25
418906;Roberto Macedo;roberto454@hotmail.com;1.0;8/26/25
418896;Mariana Costa;mariana.costa@gmail.com;1.0;8/26/25
418936;Patrícia Moreira;patrícia947@hotmail.com;1.0;8/26/25
419191;Thiago Carvalho;thiago.carvalho@yahoo.com.br;1.0;8/26/25
419148;Rafael Alves;ralves@hotmail.com;1.0;8/26/25
418817;Thiago Carvalho;thiago692@uol.com.br;1.0;8/26/25
418772;Larissa Ferreira;lferreira@yahoo.com.br;1.0;8/26/25
418798;Tatiane Monteiro;tatiane.monteiro@yahoo.com.br;1.0;8/26/25
418921;Leandro Vieira;leandro.vieira@outlook.com;1.0;8/26/25
418777;Eduardo Cunha;eduardo.cunha@outlook.com;1.0;8/26/25
418825;Bruno Santos;bruno.santos@outlook.com;1.0;8/26/25
418968;Isabela Cardoso;isabela447@yahoo.com.br;1.0;8/26/25
418773;Diego Martins;diego542@yahoo.com.br;1.0;8/26/25
418934;Diego Martins;dmartins@outlook.com;1.0;8/26/25
418887;Paulo Figueiredo;paulo.figueiredo@yahoo.com.br;1.0;8/26/25
418743;Amanda Nunes;amanda257@gmail.com;1.0;8/26/25
418861;Marcos Cavalcanti;marcos.cavalcanti@gmail.com;1.0;8/26/25
418815;Larissa Ferreira;lferreira@gmail.com;1.0;8/26/25
419190;Carlos Souza;carlos412@outlook.com;2.0;8/25/25
419153;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;8/25/25
419140;Gustavo Araujo;garaujo@outlook.com;1.0;8/25/25
418877;Rafael Alves;rafael.alves@uol.com.br;1.0;8/25/25
419028;Aline Castro;aline342@gmail.com;1.0;8/25/25
418974;Paulo Figueiredo;paulo.figueiredo@yahoo.com.br;1.0;8/25/25
419063;Roberto Macedo;roberto7@uol.com.br;1.0;8/25/25
419123;Rafael Alves;ralves@gmail.com;1.0;8/25/25
419098;Simone Azevedo;simone.azevedo@yahoo.com.br;1.0;8/25/25
418847;Carlos Souza;csouza@gmail.com;1.0;8/25/25
418924;Bruno Santos;bruno568@gmail.com;1.0;8/25/25
418984;André Correia;andré.correia@outlook.com;1.0;8/25/25
418762;Marcelo Barbosa;mbarbosa@yahoo.com.br;1.0;8/25/25
418771;Renata Freitas;rfreitas@yahoo.com.br;1.0;8/25/25
419164;Luciana Melo;lmelo@gmail.com;1.0;8/25/25
419187;Pedro Oliveira;pedro.oliveira@outlook.com;1.0;8/25/25
418771;Leandro Vieira;leandro.vieira@hotmail.com;1.0;8/25/25
419156;Vanessa Mendes;vanessa176@hotmail.com;1.0;8/25/25
418992;Henrique Dias;henrique331@gmail.com;1.0;8/25/25
418791;Rafael Alves;rafael756@yahoo.com.br;2.0;8/25/25
418805;Ana Silva;ana.silva@hotmail.com;1.0;8/25/25
419206;Fernanda Lima;fernanda.lima@outlook.com;1.0;8/25/25
419201;Larissa Ferreira;larissa.ferreira@hotmail.com;2.0;8/25/25
418980;Fernanda Lima;fernanda574@yahoo.com.br;1.0;8/25/25
419138;Isabela Cardoso;isabela967@hotmail.com;1.0;8/25/25
419057;Natália Campos;natália879@gmail.com;1.0;8/25/25
419205;Eliane Duarte;eliane923@uol.com.br;1.0;8/25/25
418806;Patrícia Moreira;patrícia.moreira@outlook.com;1.0;8/25/25
418996;Luciana Melo;luciana610@yahoo.com.br;1.0;8/25/25
419225;Leonardo Ribeiro;lribeiro@yahoo.com.br;1.0;8/25/25
419239;Thiago Carvalho;tcarvalho@outlook.com;1.0;8/25/25
418910;Leandro Vieira;lvieira@gmail.com;1.0;8/25/25
418820;Pedro Oliveira;pedro.oliveira@hotmail.com;1.0;8/25/25
419057;Leonardo Ribeiro;leonardo.ribeiro@outlook.com;1.0;8/25/25
418995;Juliana Pereira;jpereira@gmail.com;1.0;8/25/25
419189;Aline Castro;aline.castro@yahoo.com.br;1.0;8/25/25
419033;Leandro Vieira;leandro314@gmail.com;1.0;8/25/25
418990;André Correia;acorreia@gmail.com;1.0;8/25/25
419172;Renata Freitas;renata461@yahoo.com.br;1.0;8/25/25
419271;Camila Rocha;camila.rocha@yahoo.com.br;1.0;8/25/25
418823;Henrique Dias;hdias@outlook.com;1.0;8/25/25
419266;Ana Silva;ana626@yahoo.com.br;1.0;8/25/25
419107;Priscila Gomes;pgomes@hotmail.com;1.0;8/25/25
419140;Marcos Cavalcanti;marcos743@gmail.com;1.0;8/25/25
419183;Henrique Dias;hdias@uol.com.br;1.0;8/25/25
418925;Marcelo Barbosa;marcelo719@yahoo.com.br;1.0;8/25/25
419065;Luciana Melo;luciana.melo@yahoo.com.br;1.0;8/25/25
419008;Carlos Souza;csouza@yahoo.com.br;1.0;8/25/25
419159;Pedro Oliveira;pedro.oliveira@outlook.com;1.0;8/25/25
418890;Mariana Costa;mariana504@outlook.com;1.0;8/25/25
418834;Leandro Vieira;leandro314@uol.com.br;1.0;8/25/25
418933;Felipe Ramos;felipe642@hotmail.com;1.0;8/25/25
419126;Carlos Souza;csouza@hotmail.com;1.0;8/24/25
419211;Simone Azevedo;simone.azevedo@yahoo.com.br;1.0;8/24/25
419213;Aline Castro;acastro@gmail.com;1.0;8/24/25
419209;Aline Castro;acastro@outlook.com;1.0;8/24/25
419011;Vinícius Pinto;vinícius171@yahoo.com.br;1.0;8/24/25
419209;Diego Martins;dmartins@gmail.com;2.0;8/24/25
418797;Gustavo Araujo;gustavo785@hotmail.com;1.0;8/24/25
418856;Leonardo Ribeiro;leonardo375@yahoo.com.br;1.0;8/24/25
418822;Leonardo Ribeiro;lribeiro@yahoo.com.br;1.0;8/24/25
418928;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;8/24/25
419026;Marcelo Barbosa;marcelo.barbosa@outlook.com;1.0;8/24/25
418986;Priscila Gomes;priscila.gomes@gmail.com;1.0;8/24/25
419050;Rafael Alves;ralves@hotmail.com;1.0;8/24/25
419223;Patrícia Moreira;pmoreira@hotmail.com;1.0;8/24/25
418989;Bruno Santos;bruno.santos@outlook.com;1.0;8/24/25
418903;Marcos Cavalcanti;mcavalcanti@yahoo.com.br;1.0;8/24/25
418843;Carlos Souza;csouza@outlook.com;1.0;8/24/25
419214;Henrique Dias;henrique898@uol.com.br;1.0;8/24/25
418966;Leonardo Ribeiro;lribeiro@hotmail.com;1.0;8/24/25
419136;Larissa Ferreira;larissa385@hotmail.com;1.0;8/24/25
418929;Leandro Vieira;leandro235@yahoo.com.br;1.0;8/24/25
419306;Diego Martins;dmartins@gmail.com;1.0;8/24/25
418816;Roberto Macedo;roberto807@uol.com.br;1.0;8/24/25
419150;Felipe Ramos;framos@gmail.com;1.0;8/24/25
419232;Henrique Dias;henrique536@gmail.com;1.0;8/24/25
418854;Pedro Oliveira;poliveira@uol.com.br;1.0;8/24/25
419256;Leonardo Ribeiro;lribeiro@outlook.com;1.0;8/24/25
419242;Ana Silva;ana985@uol.com.br;1.0;8/24/25
419057;Mariana Costa;mariana106@yahoo.com.br;1.0;8/24/25
419206;Rafael Alves;rafael628@hotmail.com;1.0;8/24/25
418851;Carlos Souza;csouza@gmail.com;1.0;8/24/25
418875;Juliana Pereira;jpereira@gmail.com;1.0;8/24/25
418841;André Correia;acorreia@hotmail.com;1.0;8/24/25
419022;Tatiane Monteiro;tmonteiro@outlook.com;1.0;8/24/25
418993;Felipe Ramos;framos@outlook.com;1.0;8/24/25
419081;Gustavo Araujo;gustavo491@yahoo.com.br;1.0;8/24/25
418921;Débora Lopes;débora.lopes@hotmail.com;1.0;8/24/25
419096;Marcelo Barbosa;marcelo.barbosa@uol.com.br;1.0;8/24/25
419006;Juliana Pereira;juliana439@outlook.com;1.0;8/24/25
419278;Tatiane Monteiro;tatiane.monteiro@yahoo.com.br;1.0;8/24/25
418900;Priscila Gomes;priscila316@outlook.com;1.0;8/24/25
419059;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;8/24/25
419324;André Correia;andré579@yahoo.com.br;2.0;8/24/25
419066;Renata Freitas;rfreitas@gmail.com;1.0;8/24/25
419174;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;8/24/25
418907;Aline Castro;aline.castro@yahoo.com.br;1.0;8/24/25
419114;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;8/24/25
418930;Paulo Figueiredo;paulo.figueiredo@uol.com.br;1.0;8/24/25
419308;Priscila Gomes;priscila144@uol.com.br;1.0;8/24/25
419101;Luciana Melo;lmelo@hotmail.com;1.0;8/24/25
419129;Camila Rocha;camila746@yahoo.com.br;1.0;8/24/25
419090;Felipe Ramos;framos@outlook.com;1.0;8/24/25
419244;Marcelo Barbosa;marcelo.barbosa@yahoo.com.br;1.0;8/24/25
419233;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;8/24/25
419017;Ana Silva;ana.silva@uol.com.br;1.0;8/24/25
419100;Aline Castro;aline.castro@gmail.com;1.0;8/24/25
419165;Rafael Alves;ralves@gmail.com;1.0;8/23/25
419299;Vanessa Mendes;vmendes@hotmail.com;1.0;8/23/25
419035;Carlos Souza;csouza@gmail.com;1.0;8/23/25
419261;Rafael Alves;rafael.alves@yahoo.com.br;1.0;8/23/25
419018;Tatiane Monteiro;tmonteiro@uol.com.br;1.0;8/23/25
418898;Fernanda Lima;fernanda235@yahoo.com.br;1.0;8/23/25
419223;Bruno Santos;bruno.santos@hotmail.com;1.0;8/23/25
418920;Rafael Alves;ralves@yahoo.com.br;1.0;8/23/25
419224;Vanessa Mendes;vanessa.mendes@hotmail.com;1.0;8/23/25
419227;Larissa Ferreira;larissa425@outlook.com;1.0;8/23/25
418938;Roberto Macedo;rmacedo@hotmail.com;1.0;8/23/25
419224;Paulo Figueiredo;pfigueiredo@gmail.com;1.0;8/23/25
418993;Larissa Ferreira;larissa576@yahoo.com.br;1.0;8/23/25
419002;Felipe Ramos;felipe423@gmail.com;1.0;8/23/25
419170;Leonardo Ribeiro;lribeiro@gmail.com;1.0;8/23/25
419002;Vinícius Pinto;vpinto@hotmail.com;1.0;8/23/25
419339;Eliane Duarte;eduarte@uol.com.br;1.0;8/23/25
419129;Diego Martins;diego815@yahoo.com.br;1.0;8/23/25
419215;Luciana Melo;luciana.melo@gmail.com;1.0;8/23/25
419122;Simone Azevedo;simone.azevedo@gmail.com;1.0;8/23/25
419116;Amanda Nunes;anunes@hotmail.com;1.0;8/23/25
418895;Larissa Ferreira;larissa.ferreira@gmail.com;1.0;8/23/25
419237;Eliane Duarte;eliane35@hotmail.com;1.0;8/23/25
419356;Eliane Duarte;eliane899@gmail.com;1.0;8/23/25
419227;Mariana Costa;mariana379@yahoo.com.br;1.0;8/23/25
419172;Roberto Macedo;rmacedo@hotmail.com;1.0;8/23/25
418980;Priscila Gomes;priscila950@outlook.com;1.0;8/23/25
419015;Eduardo Cunha;ecunha@gmail.com;1.0;8/23/25
419079;Priscila Gomes;pgomes@yahoo.com.br;1.0;8/23/25
419105;Luciana Melo;luciana.melo@gmail.com;1.0;8/23/25
419025;Eduardo Cunha;eduardo940@yahoo.com.br;1.0;8/23/25
419203;Camila Rocha;camila.rocha@uol.com.br;1.0;8/23/25
419252;Thiago Carvalho;tcarvalho@outlook.com;1.0;8/23/25
419015;Débora Lopes;débora298@outlook.com;1.0;8/23/25
419313;Vinícius Pinto;vpinto@uol.com.br;1.0;8/23/25
419139;Renata Freitas;renata.freitas@uol.com.br;1.0;8/23/25
419025;Eduardo Cunha;eduardo.cunha@yahoo.com.br;1.0;8/23/25
419238;Priscila Gomes;pgomes@yahoo.com.br;1.0;8/23/25
419250;Ana Silva;ana.silva@outlook.com;1.0;8/23/25
419107;Felipe Ramos;felipe.ramos@yahoo.com.br;1.0;8/23/25
419189;Rafael Alves;ralves@gmail.com;1.0;8/23/25
418889;Rafael Alves;ralves@uol.com.br;1.0;8/23/25
419191;Ana Silva;ana852@yahoo.com.br;1.0;8/23/25
418989;Aline Castro;acastro@outlook.com;1.0;8/23/25
419222;Rodrigo Teixeira;rodrigo97@hotmail.com;1.0;8/23/25
419289;Fábio Nascimento;fábio149@uol.com.br;1.0;8/23/25
419084;Juliana Pereira;juliana.pereira@gmail.com;1.0;8/23/25
419232;Débora Lopes;débora.lopes@hotmail.com;1.0;8/23/25
419017;Roberto Macedo;roberto.macedo@gmail.com;1.0;8/23/25
419092;Carlos Souza;carlos269@uol.com.br;1.0;8/23/25
419368;Diego Martins;dmartins@outlook.com;1.0;8/22/25
419101;Ana Silva;ana.silva@outlook.com;1.0;8/22/25
418985;Rodrigo Teixeira;rodrigo517@gmail.com;1.0;8/22/25
418929;Bruno Santos;bruno.santos@uol.com.br;1.0;8/22/25
419085;Isabela Cardoso;isabela377@yahoo.com.br;1.0;8/22/25
419130;Mariana Costa;mcosta@yahoo.com.br;1.0;8/22/25
419277;Larissa Ferreira;lferreira@uol.com.br;1.0;8/22/25
419256;Tatiane Monteiro;tatiane338@hotmail.com;1.0;8/22/25
418911;Isabela Cardoso;isabela355@outlook.com;1.0;8/22/25
419321;Eduardo Cunha;eduardo.cunha@gmail.com;1.0;8/22/25
419041;Juliana Pereira;juliana421@hotmail.com;1.0;8/22/25
418991;Eliane Duarte;eduarte@yahoo.com.br;1.0;8/22/25
419138;Rafael Alves;rafael883@hotmail.com;1.0;8/22/25
419187;Renata Freitas;renata.freitas@uol.com.br;1.0;8/22/25
419140;Diego Martins;dmartins@gmail.com;1.0;8/22/25
419369;Amanda Nunes;anunes@uol.com.br;1.0;8/22/25
419138;Cristina Batista;cristina.batista@gmail.com;1.0;8/22/25
419301;Bruno Santos;bruno45@uol.com.br;1.0;8/22/25
418973;Pedro Oliveira;pedro183@uol.com.br;1.0;8/22/25
419284;Pedro Oliveira;poliveira@hotmail.com;1.0;8/22/25
418947;Felipe Ramos;framos@yahoo.com.br;1.0;8/22/25
419011;Marcelo Barbosa;mbarbosa@outlook.com;1.0;8/22/25
419380;Natália Campos;natália.campos@hotmail.com;1.0;8/22/25
419154;Priscila Gomes;priscila96@yahoo.com.br;1.0;8/22/25
419373;Priscila Gomes;priscila.gomes@gmail.com;1.0;8/22/25
419181;Roberto Macedo;roberto.macedo@hotmail.com;1.0;8/22/25
418956;Fábio Nascimento;fábio265@uol.com.br;1.0;8/22/25
419116;Fernanda Lima;flima@hotmail.com;1.0;8/22/25
418982;André Correia;andré.correia@hotmail.com;1.0;8/22/25
419025;Natália Campos;natália.campos@uol.com.br;1.0;8/22/25
419401;Eliane Duarte;eliane951@uol.com.br;1.0;8/22/25
418978;Isabela Cardoso;icardoso@outlook.com;1.0;8/22/25
419124;Priscila Gomes;priscila.gomes@gmail.com;1.0;8/22/25
419185;Vanessa Mendes;vmendes@outlook.com;1.0;8/22/25
419204;Fábio Nascimento;fábio865@yahoo.com.br;1.0;8/22/25
419257;Isabela Cardoso;isabela948@gmail.com;1.0;8/22/25
419216;Leandro Vieira;leandro371@yahoo.com.br;1.0;8/22/25
418985;Diego Martins;diego142@hotmail.com;1.0;8/22/25
419353;Leonardo Ribeiro;lribeiro@yahoo.com.br;1.0;8/22/25
419375;Renata Freitas;renata427@yahoo.com.br;2.0;8/22/25
419044;Leonardo Ribeiro;leonardo868@uol.com.br;1.0;8/22/25
419241;Leandro Vieira;leandro.vieira@yahoo.com.br;1.0;8/22/25
419386;Renata Freitas;renata468@uol.com.br;1.0;8/22/25
419226;Diego Martins;diego635@gmail.com;1.0;8/22/25
418962;Luciana Melo;lmelo@yahoo.com.br;2.0;8/22/25
419349;Cristina Batista;cristina.batista@uol.com.br;2.0;8/22/25
418999;Vinícius Pinto;vpinto@uol.com.br;1.0;8/22/25
419293;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;8/22/25
419169;Rafael Alves;rafael611@uol.com.br;1.0;8/22/25
419205;Rafael Alves;rafael.alves@yahoo.com.br;1.0;8/22/25
419136;Ana Silva;ana19@hotmail.com;1.0;8/22/25
419112;Larissa Ferreira;larissa.ferreira@outlook.com;1.0;8/22/25
419163;Aline Castro;aline783@hotmail.com;1.0;8/22/25
419144;Bruno Santos;bsantos@yahoo.com.br;1.0;8/22/25
419118;Aline Castro;acastro@gmail.com;1.0;8/22/25
419183;Fernanda Lima;fernanda.lima@hotmail.com;1.0;8/22/25
419031;Diego Martins;diego.martins@yahoo.com.br;1.0;8/22/25
418970;Leandro Vieira;leandro.vieira@gmail.com;1.0;8/22/25
418963;Fernanda Lima;flima@outlook.com;1.0;8/22/25
419184;Roberto Macedo;roberto.macedo@hotmail.com;1.0;8/22/25
419316;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;8/22/25
419000;Fábio Nascimento;fábio.nascimento@yahoo.com.br;1.0;8/22/25
419280;Patrícia Moreira;patrícia496@outlook.com;1.0;8/22/25
419381;Natália Campos;natália681@uol.com.br;1.0;8/22/25
419362;Eliane Duarte;eduarte@outlook.com;1.0;8/22/25
419362;Marcos Cavalcanti;mcavalcanti@uol.com.br;1.0;8/22/25
419042;Renata Freitas;renata750@gmail.com;1.0;8/22/25
419349;Simone Azevedo;simone962@yahoo.com.br;1.0;8/22/25
418986;Isabela Cardoso;isabela.cardoso@gmail.com;1.0;8/22/25
419221;Pedro Oliveira;poliveira@gmail.com;1.0;8/22/25
419443;Patrícia Moreira;pmoreira@gmail.com;1.0;8/22/25
419001;Rodrigo Teixeira;rodrigo.teixeira@outlook.com;1.0;8/22/25
419084;Pedro Oliveira;poliveira@hotmail.com;1.0;8/22/25
419094;Vinícius Pinto;vpinto@uol.com.br;1.0;8/22/25
419320;Isabela Cardoso;icardoso@outlook.com;1.0;8/22/25
419059;Luciana Melo;luciana176@hotmail.com;1.0;8/22/25
419116;Marcos Cavalcanti;marcos789@uol.com.br;1.0;8/22/25
419030;Fernanda Lima;fernanda360@gmail.com;1.0;8/22/25
419391;Mariana Costa;mariana865@outlook.com;1.0;8/22/25
419051;Mariana Costa;mariana.costa@hotmail.com;1.0;8/22/25
419138;Leonardo Ribeiro;leonardo208@yahoo.com.br;1.0;8/22/25
419121;Vanessa Mendes;vmendes@gmail.com;1.0;8/22/25
419266;Marcos Cavalcanti;marcos827@gmail.com;1.0;8/22/25
419195;Cristina Batista;cbatista@gmail.com;1.0;8/22/25
418981;Vinícius Pinto;vinícius.pinto@hotmail.com;1.0;8/21/25
419476;Juliana Pereira;jpereira@yahoo.com.br;1.0;8/21/25
419029;Amanda Nunes;amanda988@gmail.com;1.0;8/21/25
419352;Larissa Ferreira;larissa904@uol.com.br;1.0;8/21/25
419088;Roberto Macedo;roberto.macedo@hotmail.com;1.0;8/21/25
419106;Juliana Pereira;jpereira@yahoo.com.br;1.0;8/21/25
419478;Patrícia Moreira;pmoreira@yahoo.com.br;1.0;8/21/25
419143;Paulo Figueiredo;paulo.figueiredo@outlook.com;1.0;8/21/25
419261;Rodrigo Teixeira;rodrigo503@yahoo.com.br;1.0;8/21/25
419374;Felipe Ramos;felipe.ramos@outlook.com;1.0;8/21/25
419176;Fábio Nascimento;fábio.nascimento@outlook.com;1.0;8/21/25
419385;Roberto Macedo;rmacedo@yahoo.com.br;1.0;8/21/25
419336;Eduardo Cunha;eduardo.cunha@uol.com.br;1.0;8/21/25
419089;Patrícia Moreira;pmoreira@hotmail.com;1.0;8/21/25
419193;Patrícia Moreira;pmoreira@outlook.com;1.0;8/21/25
419262;Bruno Santos;bsantos@hotmail.com;1.0;8/21/25
419046;Pedro Oliveira;pedro958@uol.com.br;1.0;8/21/25
419286;Eliane Duarte;eduarte@hotmail.com;1.0;8/21/25
419387;Débora Lopes;débora691@gmail.com;1.0;8/21/25
419412;Renata Freitas;renata.freitas@yahoo.com.br;1.0;8/21/25
419028;Eduardo Cunha;eduardo.cunha@yahoo.com.br;1.0;8/21/25
419298;Leandro Vieira;leandro276@gmail.com;1.0;8/21/25
419275;Diego Martins;dmartins@outlook.com;1.0;8/21/25
419253;André Correia;andré961@gmail.com;1.0;8/21/25
419418;Vanessa Mendes;vanessa973@yahoo.com.br;1.0;8/21/25
419238;Renata Freitas;renata.freitas@hotmail.com;1.0;8/21/25
419425;Cristina Batista;cristina.batista@yahoo.com.br;1.0;8/21/25
419224;Tatiane Monteiro;tatiane63@outlook.com;1.0;8/21/25
419249;Camila Rocha;crocha@outlook.com;1.0;8/21/25
419155;Vinícius Pinto;vinícius103@yahoo.com.br;1.0;8/21/25
419299;Luciana Melo;lmelo@hotmail.com;1.0;8/21/25
419221;Marcos Cavalcanti;marcos876@uol.com.br;1.0;8/21/25
419242;Felipe Ramos;felipe.ramos@outlook.com;1.0;8/21/25
419054;Rodrigo Teixeira;rodrigo.teixeira@yahoo.com.br;1.0;8/21/25
419456;Bruno Santos;bruno781@hotmail.com;1.0;8/21/25
419304;Vanessa Mendes;vmendes@hotmail.com;1.0;8/21/25
419382;Rodrigo Teixeira;rodrigo.teixeira@gmail.com;1.0;8/21/25
419375;Amanda Nunes;anunes@hotmail.com;1.0;8/21/25
419150;Cristina Batista;cbatista@hotmail.com;1.0;8/21/25
419407;Rodrigo Teixeira;rodrigo883@gmail.com;1.0;8/21/25
419491;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;8/21/25
419274;Marcos Cavalcanti;marcos122@yahoo.com.br;1.0;8/21/25
419448;Eduardo Cunha;eduardo721@hotmail.com;1.0;8/21/25
419068;Bruno Santos;bruno962@outlook.com;1.0;8/21/25
419097;Roberto Macedo;roberto.macedo@gmail.com;1.0;8/21/25
419211;Carlos Souza;csouza@outlook.com;1.0;8/21/25
419460;Eliane Duarte;eliane969@hotmail.com;1.0;8/21/25
419438;Eliane Duarte;eliane.duarte@gmail.com;1.0;8/21/25
419048;Cristina Batista;cristina136@gmail.com;1.0;8/21/25
419382;Thiago Carvalho;tcarvalho@uol.com.br;1.0;8/21/25
419322;Diego Martins;dmartins@hotmail.com;1.0;8/21/25
419154;Bruno Santos;bruno764@uol.com.br;1.0;8/21/25
419501;Marcos Cavalcanti;marcos.cavalcanti@outlook.com;1.0;8/21/25
419273;Camila Rocha;camila.rocha@uol.com.br;1.0;8/21/25
419063;Thiago Carvalho;tcarvalho@outlook.com;1.0;8/21/25
419443;Thiago Carvalho;thiago.carvalho@outlook.com;1.0;8/21/25
419054;Tatiane Monteiro;tatiane.monteiro@uol.com.br;1.0;8/21/25
419345;Patrícia Moreira;pmoreira@yahoo.com.br;1.0;8/21/25
419091;Vinícius Pinto;vinícius103@hotmail.com;1.0;8/21/25
419079;André Correia;andré.correia@gmail.com;1.0;8/21/25
419097;Gustavo Araujo;gustavo.araujo@uol.com.br;1.0;8/21/25
419248;Bruno Santos;bsantos@outlook.com;1.0;8/21/25
419414;Aline Castro;acastro@uol.com.br;1.0;8/21/25
419203;Gustavo Araujo;gustavo200@yahoo.com.br;1.0;8/21/25
419144;Luciana Melo;lmelo@yahoo.com.br;1.0;8/21/25
419451;Priscila Gomes;priscila.gomes@hotmail.com;1.0;8/21/25
419496;Larissa Ferreira;larissa.ferreira@gmail.com;1.0;8/21/25
419289;Eduardo Cunha;ecunha@outlook.com;1.0;8/21/25
419291;Rodrigo Teixeira;rodrigo388@outlook.com;1.0;8/21/25
419509;Roberto Macedo;roberto321@hotmail.com;1.0;8/21/25
419217;Isabela Cardoso;isabela972@outlook.com;1.0;8/21/25
419195;Leonardo Ribeiro;leonardo.ribeiro@uol.com.br;1.0;8/21/25
419265;Leonardo Ribeiro;leonardo260@hotmail.com;1.0;8/21/25
419505;Isabela Cardoso;isabela.cardoso@yahoo.com.br;1.0;8/21/25
419141;Mariana Costa;mariana214@uol.com.br;1.0;8/21/25
419339;Roberto Macedo;roberto70@outlook.com;1.0;8/21/25
419209;Natália Campos;natália.campos@hotmail.com;1.0;8/21/25
419076;Patrícia Moreira;patrícia.moreira@hotmail.com;1.0;8/21/25
419259;Débora Lopes;débora.lopes@uol.com.br;1.0;8/21/25
419111;Simone Azevedo;simone.azevedo@yahoo.com.br;1.0;8/21/25
419256;Priscila Gomes;priscila136@hotmail.com;1.0;8/21/25
419398;Thiago Carvalho;tcarvalho@gmail.com;1.0;8/21/25
419166;Rodrigo Teixeira;rodrigo340@yahoo.com.br;1.0;8/21/25
419436;Pedro Oliveira;pedro.oliveira@hotmail.com;1.0;8/21/25
419157;Aline Castro;aline.castro@outlook.com;1.0;8/21/25
419426;Henrique Dias;hdias@yahoo.com.br;1.0;8/21/25
419466;Natália Campos;natália.campos@yahoo.com.br;1.0;8/21/25
419444;Priscila Gomes;priscila444@yahoo.com.br;1.0;8/21/25
419324;Natália Campos;natália.campos@hotmail.com;1.0;8/21/25
419520;Renata Freitas;renata379@uol.com.br;1.0;8/21/25
419525;Roberto Macedo;roberto.macedo@hotmail.com;1.0;8/20/25
419175;Fernanda Lima;fernanda76@uol.com.br;1.0;8/20/25
419365;Amanda Nunes;amanda.nunes@gmail.com;1.0;8/20/25
